"Time (seconds)","Speed (mph)","Grade (rise/run)","Key On/Off (1/0)","Engine Speed (rpm)","Engine Torque (Nm)","Engine Power (kW)"
48354,3.47,-0.0034,1,1331.75,723.8,100.94
48355,6.72,-0.0034,1,1199.25,641.55,80.57
48356,9.1,-0.0031,1,1389.12,707.35,102.9
48357,10.93,-0.0031,1,1639.38,773.15,132.73
48358,12.76,-0.0031,1,1204.75,937.65,118.29
48359,15.49,-0.003,1,1332.75,1118.6,156.12
48360,18.14,-0.0029,1,1547.62,1135.05,183.95
48361,20.41,-0.0028,1,1306.12,1184.4,162
48362,22.52,-0.0026,1,1406.38,954.1,140.52
48363,23.82,-0.0005,1,1475.25,312.55,48.29
48364,24.24,0.0004,1,1498.25,246.75,38.71
48365,24.37,0.0008,1,1501.88,115.15,18.11
48366,24.48,0.0012,1,1507.62,115.15,18.18
48367,24.4,0.0017,1,1500.38,98.7,15.51
48368,24.46,0.0024,1,1508.62,98.7,15.59
48369,24.38,0.0038,1,1498.12,82.25,12.9
48370,24.32,0.0063,1,1495.12,82.25,12.88
48371,24.28,0.0085,1,1496.88,82.25,12.89
48372,24.24,0.0098,1,1490.38,82.25,12.84
48373,24.37,0.0104,1,1485.62,230.3,35.83
48374,24.13,0.0101,1,1484.62,-98.7,0
48375,23.68,0.0088,1,1458.88,-213.85,0
48376,22.97,0.0066,1,1405.88,-213.85,0
48377,21.92,0.0039,1,1337.12,-197.4,0
48378,20.82,0.0013,1,1269.88,-180.95,0
48379,19.49,-0.0009,1,1250,-180.95,0
48380,18.01,-0.0027,1,1471.25,-213.85,0
48381,16.81,-0.0038,1,1370,-213.85,0
48382,15.63,-0.0046,1,1279.25,-197.4,0
48383,14.61,-0.0048,1,1191.88,-197.4,0
48384,13.6,-0.0049,1,1108.38,-180.95,0
48385,12.64,-0.0049,1,962,-164.5,0
48386,11.92,-0.0049,1,755.5,-98.7,0
48387,11.24,-0.0047,1,751.75,-65.8,0
48388,9.28,-0.0046,1,742.62,0,0
48389,7.77,-0.0045,1,732,65.8,5.04
48390,5.34,-0.0045,1,721.38,131.6,9.94
48391,2.59,-0.0044,1,728,115.15,8.78
48392,0.8,-0.0044,1,735.5,115.15,8.87
48393,0.03,-0.0044,1,754.5,115.15,9.1
48394,0,0,1,751.88,98.7,7.77
48395,0,0,1,753,82.25,6.49
48396,0,0,1,750.12,82.25,6.46
48397,0,0,1,750.38,98.7,7.76
48398,0,0,1,748.5,98.7,7.74
48399,0,0,1,751.5,98.7,7.77
48400,0,0,1,748.88,98.7,7.74
48401,0,0,1,750.75,98.7,7.76
48402,0.07,-0.0044,1,727.12,148.05,11.27
48403,2.02,-0.0044,1,1159.75,641.55,77.92
48404,5.14,-0.0043,1,1204.5,608.65,76.77
48405,7.82,-0.0042,1,1206.12,592.2,74.8
48406,10,-0.0041,1,1512.25,641.55,101.6
48407,11.49,-0.0039,1,1497.62,460.6,72.24
48408,13.03,-0.0037,1,1089.88,444.15,50.69
48409,13.93,-0.0034,1,1161.75,427.7,52.03
48410,14.58,-0.0033,1,1218.88,444.15,56.69
48411,15.54,-0.0032,1,1296.62,592.2,80.41
48412,16.54,-0.0033,1,1384.5,526.4,76.32
48413,17.51,-0.0034,1,1457,526.4,80.32
48414,18.95,-0.0035,1,1185.25,1118.6,138.84
48415,20.97,-0.0036,1,1314.88,1184.4,163.08
48416,23.01,-0.0036,1,1439.12,1167.95,176.02
48417,25.02,-0.0033,1,1562.5,1118.6,183.03
48418,26.77,-0.0027,1,1670.25,1003.45,175.51
48419,28.19,-0.0027,1,1745.62,838.95,153.36
48420,29.21,-0.0035,1,1278,970.55,129.89
48421,30.31,-0.0039,1,1321.25,871.85,120.63
48422,31.17,-0.0042,1,1358.88,822.5,117.04
48423,31.86,-0.0044,1,1386.62,625.1,90.77
48424,32.28,-0.0044,1,1402.75,427.7,62.83
48425,32.38,-0.0046,1,1404.75,361.9,53.24
48426,32.38,-0.0048,1,1402,296.1,43.47
48427,32.01,-0.0045,1,1383.62,-230.3,0
48428,31.02,-0.0041,1,1341.38,-213.85,0
48429,29.3,-0.0037,1,1519.5,-230.3,0
48430,27.67,-0.0032,1,1691.25,-246.75,0
48431,26.42,-0.0026,1,1611.25,-131.6,0
48432,26.27,-0.0018,1,1629.88,756.7,129.15
48433,27.25,-0.0009,1,1691.88,904.75,160.3
48434,28.25,0,1,1740,806.05,146.87
48435,29.32,0.0011,1,1278.38,871.85,116.72
48436,29.89,0.002,1,1293.62,230.3,31.2
48437,29.03,0.0029,1,1257.38,-180.95,0
48438,27.37,0.0037,1,1464.88,-213.85,0
48439,25.87,0.0047,1,1575,-230.3,0
48440,24.56,0.0056,1,1497.88,-230.3,0
48441,22.2,0.0063,1,1341.62,-213.85,0
48442,19.39,0.0071,1,1576.38,-230.3,0
48443,16.58,0.0078,1,1325.75,-213.85,0
48444,12.53,0.0084,1,974.25,-164.5,0
48445,8.06,0.0088,1,733.88,65.8,5.06
48446,4.28,0.0089,1,726.38,131.6,10.01
48447,1.03,0.0089,1,723.12,115.15,8.72
48448,0.05,0.0089,1,749.62,115.15,9.04
48449,0,0,1,751.88,98.7,7.77
48450,0.54,0.0089,1,734.5,180.95,13.92
48451,1.71,0.009,1,749.75,180.95,14.21
48452,2.59,0.009,1,750.38,180.95,14.22
48453,3.3,0.0091,1,752.38,164.5,12.96
48454,3.84,0.0092,1,752.75,164.5,12.97
48455,4.28,0.0092,1,750.75,98.7,7.76
48456,4.76,0.0093,1,934.88,49.35,4.83
48457,5.16,0.0094,1,792.25,98.7,8.19
48458,5.23,0.0095,1,796.5,131.6,10.98
48459,5.43,0.0095,1,1055.5,345.45,38.18
48460,6.16,0.0095,1,1189.75,493.5,61.49
48461,7.6,0.0094,1,1252.5,460.6,60.41
48462,9.45,0.0093,1,1500.62,773.15,121.5
48463,12.02,0.0091,1,1426.62,937.65,140.08
48464,14.61,0.0089,1,1250.38,855.4,112.01
48465,16.74,0.0085,1,1416.88,904.75,134.24
48466,18.64,0.008,1,1229.5,1085.7,139.79
48467,20.8,0.0079,1,1305.62,1200.85,164.19
48468,22.94,0.0086,1,1436.38,1167.95,175.68
48469,24.72,0.011,1,1518.62,509.95,81.1
48470,25.14,0.0126,1,1550.75,263.2,42.74
48471,25.44,0.0132,1,1568.75,509.95,83.77
48472,25.96,0.0136,1,1598.88,230.3,38.56
48473,25.97,0.0138,1,1350.88,16.45,2.33
48474,25.19,0.014,1,1086.38,-164.5,0
48475,23.6,0.0141,1,1086.5,-164.5,0
48476,20.81,0.0141,1,1241.12,-180.95,0
48477,17.65,0.0141,1,1388.5,-180.95,0
48478,13.84,0.0142,1,1086,-164.5,0
48479,9.79,0.0142,1,741.12,49.35,3.83
48480,7.05,0.0141,1,729.25,115.15,8.79
48481,5.99,0.0141,1,727.75,131.6,10.03
48482,6.45,0.0141,1,1211.25,658,83.46
48483,7.97,0.0141,1,1529.38,822.5,131.73
48484,10.08,0.0141,1,1648.38,789.6,136.3
48485,12.98,0.014,1,1396.38,1052.8,153.95
48486,15.67,0.0139,1,1336,987,138.09
48487,17.93,0.0137,1,1503.38,871.85,137.26
48488,19.91,0.0136,1,1245.62,1167.95,152.35
48489,22.02,0.0133,1,1374.75,1151.5,165.77
48490,23.98,0.0129,1,1498.5,1019.9,160.05
48491,25.03,0.0125,1,1548.12,411.25,66.67
48492,24.87,0.012,1,1516.62,-230.3,0
48493,23.63,0.0116,1,1446,-213.85,0
48494,21.85,0.011,1,1310.75,-197.4,0
48495,19.94,0.0103,1,1560.62,-230.3,0
48496,18.66,0.0096,1,1532.5,-230.3,0
48497,17.42,0.0086,1,1406.75,-213.85,0
48498,15.59,0.0077,1,1270,-197.4,0
48499,13.94,0.0068,1,1104.62,-180.95,0
48500,10.62,0.006,1,776.75,-131.6,0
48501,7.8,0.0055,1,732.25,82.25,6.31
48502,4.6,0.0053,1,723.75,148.05,11.22
48503,0.99,0.0053,1,719,115.15,8.67
48504,0.03,0.0052,1,752.62,115.15,9.08
48505,0,0,1,750.88,98.7,7.76
48506,0,0,1,748,115.15,9.02
48507,0,0,1,750.12,115.15,9.05
48508,0,0,1,749.25,115.15,9.03
48509,0,0,1,754,98.7,7.79
48510,0,0,1,748.25,115.15,9.02
48511,0,0,1,747,115.15,9.01
48512,0,0,1,733.5,148.05,11.37
48513,1.25,0.005,1,745.12,197.4,15.4
48514,2.48,0.0049,1,751,180.95,14.23
48515,3.3,0.0047,1,752.5,180.95,14.26
48516,4.2,0.0044,1,1026.62,509.95,54.82
48517,5.9,0.004,1,1344,608.65,85.66
48518,7.44,0.0036,1,1542.25,789.6,127.52
48519,9.84,0.003,1,1612.5,806.05,136.11
48520,12.58,0.0022,1,1290.5,855.4,115.6
48521,14.84,0.0012,1,1257.5,723.8,95.31
48522,16.36,0.0001,1,1372.75,542.85,78.04
48523,16.88,-0.001,1,1154.25,98.7,11.93
48524,16.52,-0.0021,1,1086.62,-148.05,0
48525,15.8,-0.0032,1,1373.25,411.25,59.14
48526,16.26,-0.0042,1,1351,131.6,18.62
48527,15.74,-0.0052,1,1326,279.65,38.83
48528,15.48,-0.0061,1,1244.38,-148.05,0
48529,15.45,-0.0071,1,1272.62,197.4,26.31
48530,15.28,-0.008,1,1245.88,263.2,34.34
48531,15.62,-0.009,1,1306.62,756.7,103.54
48532,16.76,-0.0099,1,1405.88,773.15,113.83
48533,17.97,-0.0109,1,1501,625.1,98.26
48534,18.54,-0.0118,1,1195.88,444.15,55.62
48535,19.16,-0.0128,1,1141.88,-164.5,0
48536,18.18,-0.0136,1,1112.5,-148.05,0
48537,16.31,-0.0143,1,1205.75,-164.5,0
48538,13.91,-0.0148,1,1115.75,-164.5,0
48539,13.11,-0.0152,1,1458.62,921.2,140.71
48540,14.22,-0.0155,1,1715.25,773.15,138.87
48541,16.03,-0.0157,1,1563.5,575.75,94.27
48542,17.1,-0.0159,1,1422.25,559.3,83.3
48543,17.64,-0.016,1,1368.88,213.85,30.66
48544,17.44,-0.0161,1,1052.38,-164.5,0
48545,16.09,-0.0162,1,1242.88,-164.5,0
48546,14.78,-0.0163,1,1201.25,-164.5,0
48547,13.34,-0.0164,1,1084.62,-164.5,0
48548,12.08,-0.0164,1,865.5,-148.05,0
48549,11.01,-0.0164,1,749.12,-49.35,0
48550,10.02,-0.0164,1,746.5,-32.9,0
48551,8.92,-0.0164,1,743.5,0,0
48552,7.97,-0.0164,1,733.12,65.8,5.05
48553,7.06,-0.0164,1,729.12,115.15,8.79
48554,6.24,-0.0164,1,728.62,115.15,8.79
48555,5.34,-0.0164,1,731.38,131.6,10.08
48556,5.06,-0.0164,1,963.25,575.75,58.08
48557,6.43,-0.0164,1,1421.88,904.75,134.72
48558,9.18,-0.0163,1,1790,1052.8,197.35
48559,13.01,-0.0163,1,1610.25,970.55,163.66
48560,15.79,-0.0163,1,1380.38,740.25,107.01
48561,17.47,-0.0162,1,1164.5,740.25,90.27
48562,19.27,-0.0161,1,1207.12,1118.6,141.4
48563,21.23,-0.016,1,1329.5,1184.4,164.9
48564,23.22,-0.0158,1,1449.88,1151.5,174.83
48565,25.19,-0.0155,1,1575.88,1052.8,173.74
48566,27,-0.0152,1,1683.75,1003.45,176.93
48567,28.52,-0.0144,1,1754.12,838.95,154.11
48568,29.64,-0.0132,1,1290.12,740.25,100.01
48569,30.44,-0.0121,1,1325.12,559.3,77.61
48570,30.53,-0.011,1,1314.62,-32.9,0
48571,30.1,-0.0096,1,1304.75,-213.85,0
48572,29.07,-0.0083,1,1623.5,-246.75,0
48573,28.1,-0.0069,1,1703.88,-263.2,0
48574,25.06,-0.0055,1,1501.12,-246.75,0
48575,21.18,-0.0044,1,1406.38,-213.85,0
48576,18.34,-0.0035,1,1483.12,-230.3,0
48577,15.3,-0.0027,1,1217.62,-197.4,0
48578,11.79,-0.0021,1,905.38,-164.5,0
48579,8.48,-0.0016,1,740.88,32.9,2.55
48580,6.13,-0.0013,1,727.62,98.7,7.52
48581,3.52,-0.0011,1,731.25,115.15,8.82
48582,1.68,-0.0011,1,735,115.15,8.86
48583,0.23,-0.0011,1,743.88,131.6,10.25
48584,0.01,-0.001,1,754,98.7,7.79
48585,0,0,1,751.25,98.7,7.76
48586,0,0,1,747.12,115.15,9.01
48587,0.25,-0.001,1,765.62,427.7,34.29
48588,2.82,-0.0008,1,1191.5,608.65,75.94
48589,6.16,-0.0005,1,1036.12,526.4,57.12
48590,8.47,-0.0001,1,1300.75,542.85,73.94
48591,10.61,0.0004,1,1578.12,575.75,95.15
48592,12.51,0.001,1,1279,608.65,81.52
48593,15.47,0.0017,1,1328,921.2,128.11
48594,18.26,0.0025,1,1293.12,806.05,109.15
48595,20.94,0.0032,1,1316.88,789.6,108.89
48596,23.2,0.0039,1,1447.12,625.1,94.73
48597,24.69,0.0041,1,1529,477.05,76.38
48598,26.18,0.0043,1,1166.88,888.3,108.55
48599,28.11,0.0044,1,1235.88,1036.35,134.12
48600,30.16,0.0041,1,1322.75,987,136.72
48601,32.01,0.0037,1,1401.38,871.85,127.95
48602,33.84,0.0029,1,1478.12,822.5,127.31
48603,35.14,0.0016,1,1531.5,279.65,44.85
48604,35.92,0.0001,1,1564.25,230.3,37.72
48605,36.5,-0.0019,1,1587.12,131.6,21.87
48606,36.84,-0.0038,1,1599.88,115.15,19.29
48607,37.16,-0.0046,1,1615.25,329,55.65
48608,37.45,-0.0044,1,1624.12,197.4,33.57
48609,37.42,-0.0033,1,1622.12,180.95,30.74
48610,37.38,-0.0031,1,1620.75,131.6,22.34
48611,36.73,-0.0059,1,1587.75,-230.3,0
48612,36.01,-0.0069,1,1558.38,-32.9,0
48613,36.04,-0.0071,1,1566,740.25,121.39
48614,36.21,-0.0072,1,1566.75,213.85,35.09
48615,36.17,-0.0072,1,1568.38,427.7,70.25
48616,36.19,-0.0072,1,1570.75,411.25,67.65
48617,36.2,-0.0073,1,1570.38,575.75,94.68
48618,36.52,-0.0073,1,1584.75,723.8,120.12
48619,36.77,-0.0074,1,1593.25,707.35,118.02
48620,36.97,-0.0076,1,1603.12,789.6,132.56
48621,37.23,-0.0076,1,1613.5,838.95,141.75
48622,37.28,-0.0079,1,1619.25,838.95,142.26
48623,37.33,-0.0083,1,1619.62,658,111.6
48624,37.03,-0.0084,1,1603.12,509.95,85.61
48625,36.66,-0.0083,1,1581.12,477.05,78.99
48626,36.53,-0.0076,1,1577.75,690.9,114.15
48627,35.95,-0.0069,1,1556.25,296.1,48.26
48628,36.1,-0.0063,1,1567.12,937.65,153.88
48629,35.98,-0.0056,1,1558.62,180.95,29.53
48630,35.62,-0.0046,1,1544.25,49.35,7.98
48631,35.35,-0.0037,1,1529.12,213.85,34.24
48632,35.37,-0.0026,1,1530.62,115.15,18.46
48633,35.32,-0.0011,1,1531.75,16.45,2.64
48634,35.45,0.0003,1,1536,-16.45,0
48635,35.67,0.0018,1,1547.88,-98.7,0
48636,35.56,0.0034,1,1543.25,-131.6,0
48637,35.66,0.0049,1,1546.88,-230.3,0
48638,35.44,0.0063,1,1539.25,-32.9,0
48639,35.1,0.0076,1,1517.38,-230.3,0
48640,34.39,0.0089,1,1481.88,-230.3,0
48641,33.43,0.0099,1,1444.75,-213.85,0
48642,33.16,0.0111,1,1433.25,1052.8,158.01
48643,34.02,0.0122,1,1484,1151.5,178.95
48644,35.12,0.0135,1,1528.5,1135.05,181.68
48645,36.19,0.015,1,1571.75,690.9,113.72
48646,35.23,0.0164,1,1522.88,-230.3,0
48647,34.25,0.0181,1,1475.75,98.7,15.25
48648,33.57,0.0196,1,1448.62,-65.8,0
48649,32.92,0.021,1,1426.12,-32.9,0
48650,32.54,0.0223,1,1407.5,65.8,9.7
48651,32.14,0.0233,1,1389,-82.25,0
48652,31.51,0.0239,1,1368.12,-197.4,0
48653,30.88,0.0243,1,1344.12,49.35,6.95
48654,30.9,0.0241,1,1342.88,345.45,48.58
48655,31.21,0.0233,1,1353.88,394.8,55.97
48656,31.67,0.0225,1,1376.38,345.45,49.79
48657,32.19,0.021,1,1399.75,312.55,45.81
48658,32.51,0.0194,1,1416.5,-16.45,0
48659,32.83,0.0177,1,1431.75,-65.8,0
48660,33.22,0.016,1,1444.38,-131.6,0
48661,33.37,0.0142,1,1444.25,-131.6,0
48662,33.47,0.013,1,1453,-82.25,0
48663,33.51,0.0117,1,1451.12,0,0
48664,33.66,0.011,1,1458.25,296.1,45.22
48665,33.71,0.0105,1,1472.25,-82.25,0
48666,33.86,0.0103,1,1463.62,361.9,55.47
48667,33.9,0.0105,1,1470.88,394.8,60.81
48668,33.91,0.0108,1,1469.62,378.35,58.23
48669,33.87,0.0113,1,1469.25,378.35,58.21
48670,33.79,0.0118,1,1463.5,378.35,57.98
48671,33.81,0.0122,1,1467.25,411.25,63.19
48672,33.81,0.0126,1,1465,411.25,63.09
48673,33.84,0.0128,1,1465.88,394.8,60.6
48674,33.75,0.0127,1,1464,329,50.44
48675,33.78,0.0125,1,1464.12,460.6,70.62
48676,33.8,0.0121,1,1468.12,575.75,88.52
48677,34.06,0.0117,1,1475,723.8,111.8
48678,34.07,0.0114,1,1479.62,822.5,127.44
48679,34.13,0.011,1,1484.12,937.65,145.73
48680,34.33,0.0107,1,1498.88,1151.5,180.74
48681,34.61,0.0104,1,1501.12,608.65,95.68
48682,34.56,0.0101,1,1500.38,871.85,136.98
48683,34.73,0.0099,1,1510.38,937.65,148.3
48684,34.81,0.0099,1,1509.5,838.95,132.62
48685,34.66,0.01,1,1498.5,592.2,92.93
48686,34.33,0.0102,1,1482.88,559.3,86.85
48687,33.95,0.0106,1,1468,526.4,80.92
48688,33.61,0.0112,1,1453.62,197.4,30.05
48689,32.92,0.0119,1,1428.38,32.9,4.92
48690,32.69,0.0128,1,1418.88,115.15,17.11
48691,32.47,0.0138,1,1405.12,-98.7,0
48692,32.25,0.0149,1,1399.25,-213.85,0
48693,31.99,0.016,1,1387.25,-213.85,0
48694,31.54,0.0171,1,1363.88,-213.85,0
48695,30.87,0.0181,1,1333.75,-213.85,0
48696,30.32,0.0189,1,1311.62,-213.85,0
48697,29.41,0.0195,1,1478,-230.3,0
48698,28.48,0.0199,1,1744,-279.65,0
48699,27.52,0.0203,1,1685.25,-263.2,0
48700,26.52,0.0202,1,1629.12,-263.2,0
48701,25.52,0.0201,1,1559.62,-246.75,0
48702,24.26,0.0199,1,1485.5,-230.3,0
48703,23.05,0.0196,1,1409.62,-230.3,0
48704,21.8,0.0193,1,1332.5,-230.3,0
48705,20.61,0.0188,1,1260.38,-213.85,0
48706,19,0.0182,1,1346.88,-213.85,0
48707,17.29,0.0177,1,1414.38,-230.3,0
48708,15.95,0.0172,1,1305.62,-230.3,0
48709,14.62,0.0168,1,1196.12,-197.4,0
48710,13.51,0.0163,1,1092,-197.4,0
48711,12.38,0.0159,1,869.62,-148.05,0
48712,11.32,0.0154,1,750.25,-65.8,0
48713,10.48,0.015,1,748.75,-49.35,0
48714,9.69,0.0146,1,745,-16.45,0
48715,9.01,0.0142,1,742,0,0
48716,7.88,0.0139,1,731.12,82.25,6.3
48717,6.78,0.0136,1,726.62,115.15,8.76
48718,5.66,0.0133,1,725.5,131.6,10
48719,3.9,0.0131,1,733.5,131.6,10.11
48720,2.29,0.013,1,745.62,82.25,6.42
48721,1.11,0.013,1,743,115.15,8.96
48722,0.19,0.013,1,752.75,115.15,9.08
48723,0.01,0.0129,1,750,98.7,7.75
48724,0.73,0.0129,1,925.12,509.95,49.4
48725,2.95,0.0128,1,1216.38,658,83.82
48726,5.89,0.0125,1,1125.12,625.1,73.65
48727,8.35,0.0121,1,1304.38,641.55,87.63
48728,10.4,0.0116,1,1574.25,707.35,116.61
48729,11.83,0.011,1,1354.38,592.2,83.99
48730,14.28,0.0103,1,1248.75,1167.95,152.73
48731,16.98,0.0095,1,1460,1102.15,168.51
48732,19.33,0.0085,1,1530,658,105.43
48733,21.48,0.0073,1,1355.12,1036.35,147.07
48734,23.23,0.0059,1,1460.12,1036.35,158.46
48735,25.08,0.0042,1,1580.75,1085.7,179.72
48736,26.81,0.0022,1,1673.5,871.85,152.79
48737,27.78,-0.0005,1,1440.88,575.75,86.87
48738,28.83,-0.0041,1,1262.62,756.7,100.05
48739,29.59,-0.0087,1,1291.75,723.8,97.91
48740,30.22,-0.0109,1,1316.5,509.95,70.3
48741,30.63,-0.0131,1,1328.38,296.1,41.19
48742,30.99,-0.0152,1,1346.12,131.6,18.55
48743,31.31,-0.0171,1,1354.12,82.25,11.66
48744,31.47,-0.0188,1,1368.25,49.35,7.07
48745,31.59,-0.0201,1,1372.62,0,0
48746,31.7,-0.021,1,1377.25,0,0
48747,31.76,-0.0215,1,1376.12,-16.45,0
48748,31.64,-0.0216,1,1369.38,-82.25,0
48749,31.28,-0.0214,1,1355.75,-82.25,0
48750,30.96,-0.0209,1,1339.5,-82.25,0
48751,30.64,-0.0201,1,1322.88,-65.8,0
48752,30.33,-0.0192,1,1308.5,-65.8,0
48753,30.07,-0.018,1,1293.12,82.25,11.14
48754,29.23,-0.0163,1,1790,-213.85,0
48755,28.55,-0.0148,1,1746.25,-246.75,0
48756,28.04,-0.0136,1,1720.88,32.9,5.93
48757,27.78,-0.0122,1,1701.62,98.7,17.59
48758,27.71,-0.0112,1,1230.88,164.5,21.2
48759,27.75,-0.0105,1,1197,49.35,6.19
48760,27.08,-0.0099,1,1625,-115.15,0
48761,26.6,-0.0097,1,1632.75,0,0
48762,26.49,-0.0095,1,1618,148.05,25.09
48763,26.26,-0.0095,1,1255.5,82.25,10.81
48764,26.37,-0.0095,1,1149.12,296.1,35.63
48765,26.84,-0.0095,1,1172,263.2,32.3
48766,27.32,-0.0096,1,1189.75,197.4,24.59
48767,27.68,-0.0095,1,1203.75,131.6,16.59
48768,27.85,-0.0093,1,1212,82.25,10.44
48769,27.52,-0.009,1,1666.75,-98.7,0
48770,27.23,-0.0085,1,1674,-82.25,0
48771,27.04,-0.0078,1,1655.62,-230.3,0
48772,26.39,-0.007,1,1608.5,-230.3,0
48773,25.52,-0.006,1,1558.12,-230.3,0
48774,24.62,-0.005,1,1501.5,-213.85,0
48775,22.63,-0.004,1,1348.5,-197.4,0
48776,19.42,-0.0031,1,1543.5,-230.3,0
48777,16.73,-0.0024,1,1319.88,-197.4,0
48778,13.68,-0.0018,1,1063.12,-180.95,0
48779,10.47,-0.0013,1,741.25,16.45,1.28
48780,6.95,-0.001,1,725.5,115.15,8.75
48781,2.8,-0.0009,1,725.5,131.6,10
48782,0.25,-0.0009,1,738,131.6,10.17
48783,0.01,-0.0009,1,751.75,131.6,10.36
48784,0,0,1,751.5,115.15,9.06
48785,0,0,1,750.75,115.15,9.05
48786,0,0,1,748.62,115.15,9.03
48787,0,0,1,746.12,131.6,10.28
48788,0,0,1,750,131.6,10.34
48789,0,0,1,750.5,131.6,10.34
48790,0,0,1,750.25,131.6,10.34
48791,0,0,1,749.75,131.6,10.33
48792,0,0,1,726.12,197.4,15.01
48793,1.14,-0.0008,1,749.12,197.4,15.49
48794,1.05,-0.0008,1,750.12,213.85,16.8
48795,0.48,-0.0008,1,750.12,197.4,15.51
48796,0.03,-0.0008,1,748.5,213.85,16.76
48797,0,0,1,750.75,213.85,16.81
48798,0,0,1,751.12,197.4,15.53
48799,0,0,1,759,164.5,13.07
48800,0,0,1,754.12,164.5,12.99
48801,0,0,1,754.12,148.05,11.69
48802,0,0,1,751.88,131.6,10.36
48803,0,0,1,751.62,115.15,9.06
48804,0,0,1,750,115.15,9.04
48805,0,0,1,750.88,115.15,9.05
48806,0,0,1,749.75,115.15,9.04
48807,0.06,-0.0007,1,728.38,197.4,15.06
48808,1.55,-0.0007,1,1008,592.2,62.51
48809,4.19,-0.0005,1,1261.75,690.9,91.29
48810,7.31,-0.0002,1,1146.12,575.75,69.1
48811,9.32,0.0002,1,1452.75,690.9,105.11
48812,11.02,0.0006,1,1615.62,592.2,100.19
48813,12.93,0.0011,1,1128.5,1052.8,124.42
48814,15.51,0.0016,1,1327.12,1085.7,150.89
48815,17.86,0.002,1,1537.12,1135.05,182.71
48816,20.11,0.0025,1,1673.12,756.7,132.58
48817,21.98,0.003,1,1382.62,921.2,133.38
48818,23.18,0.0033,1,1446.25,559.3,84.71
48819,24,0.0036,1,1493.38,493.5,77.18
48820,24.56,0.0039,1,1520.25,361.9,57.61
48821,24.93,0.004,1,1543.75,394.8,63.82
48822,24.77,0.0042,1,1540.75,-230.3,0
48823,24.03,0.0044,1,1454.5,-197.4,0
48824,22.8,0.0046,1,1381.25,-197.4,0
48825,21.53,0.0047,1,1307,-180.95,0
48826,20.27,0.0048,1,1219.12,-180.95,0
48827,18.49,0.0049,1,1453.12,-197.4,0
48828,17.04,0.005,1,1381.25,-197.4,0
48829,15.71,0.005,1,1271.88,-180.95,0
48830,14.18,0.005,1,1115.62,-180.95,0
48831,11.67,0.005,1,839.25,-148.05,0
48832,9.13,0.0051,1,744.38,0,0
48833,7.91,0.0051,1,736,65.8,5.07
48834,6.72,0.0051,1,727.88,115.15,8.78
48835,4.8,0.0051,1,728.38,148.05,11.29
48836,2.61,0.0051,1,735,115.15,8.86
48837,0.54,0.0051,1,741.25,131.6,10.22
48838,0.02,0.0051,1,753.75,98.7,7.79
48839,0,0,1,750.88,98.7,7.76
48840,0,0,1,749.62,98.7,7.75
48841,0,0,1,751.88,98.7,7.77
48842,0,0,1,749.5,98.7,7.75
48843,0,0,1,749.88,98.7,7.75
48844,0,0,1,749.75,98.7,7.75
48845,0,0,1,751.38,98.7,7.77
48846,0,0,1,748.5,98.7,7.74
48847,0,0,1,750.88,98.7,7.76
48848,0,0,1,749.88,98.7,7.75
48849,0,0,1,751.88,98.7,7.77
48850,0,0,1,748.5,98.7,7.74
48851,0,0,1,750.88,98.7,7.76
48852,0,0,1,749.75,98.7,7.75
48853,0,0,1,750.75,98.7,7.76
48854,0,0,1,750.25,98.7,7.75
48855,0,0,1,749.75,98.7,7.75
48856,0,0,1,749.38,98.7,7.75
48857,0,0,1,751,98.7,7.76
48858,0,0,1,748.88,98.7,7.74
48859,0,0,1,751.12,98.7,7.76
48860,0,0,1,749.62,98.7,7.75
48861,0,0,1,750.5,98.7,7.76
48862,0,0,1,749.5,98.7,7.75
48863,0,0,1,750.5,98.7,7.76
48864,0,0,1,749,98.7,7.74
48865,0,0,1,750.5,98.7,7.76
48866,0,0,1,750.12,98.7,7.75
48867,0,0,1,751.12,82.25,6.47
48868,0,0,1,746.88,98.7,7.72
48869,0,0,1,750.88,98.7,7.76
48870,0,0,1,749.38,98.7,7.75
48871,0.2,0.0051,1,728.88,180.95,13.81
48872,1.53,0.0051,1,875.12,460.6,42.21
48873,3.34,0.0051,1,1258.5,592.2,78.05
48874,6,0.0051,1,1223.62,625.1,80.1
48875,8.23,0.0051,1,1290.25,674.45,91.13
48876,10.24,0.0051,1,1569.62,740.25,121.68
48877,11.74,0.0051,1,1495,526.4,82.41
48878,13.97,0.0051,1,1226.25,1167.95,149.98
48879,16.75,0.0051,1,1453.75,1118.6,170.29
48880,19.18,0.0051,1,1489.88,756.7,118.06
48881,21.24,0.0051,1,1339.5,1118.6,156.91
48882,23.05,0.0051,1,1456,1052.8,160.52
48883,24.93,0.0051,1,1563,921.2,150.78
48884,26.04,0.0052,1,1616.25,509.95,86.31
48885,26.73,0.0053,1,1621.12,279.65,47.47
48886,27.04,0.0054,1,1178.38,526.4,64.96
48887,27.52,0.0056,1,1201,723.8,91.03
48888,28.25,0.0059,1,1239,871.85,113.12
48889,29.19,0.0062,1,1275.12,838.95,112.03
48890,29.97,0.0066,1,1304.5,641.55,87.64
48891,30.34,0.0071,1,1320.25,394.8,54.58
48892,30.49,0.0076,1,1326.88,444.15,61.71
48893,30.74,0.0082,1,1337,509.95,71.4
